# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 31.01.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567000ZE000003260754VS0 NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4
09.01.2025 15:00;5,873;1,647;16;7,52;16;0,12;0,12;4,28;8,88;1,615;0,075;0,875
09.01.2025 15:15;10,491;1,469;11;11,96;11;0,04;0;7,04;13,48;1,44;0,035;1,03
09.01.2025 15:30;0;1,622;34,3818;0,76;33,52;0,04;0,64;7,56;4,72;1,59;0,065;0,9
09.01.2025 15:45;21,64;1,52;2,2;23,16;2,2;0,2;0,04;0,88;11,52;1,49;0,015;0,965
09.01.2025 16:00;9,671;1,489;12,88;11,16;12,88;0,08;0,04;3,32;6,84;1,46;0,01;0,98
09.01.2025 16:15;64,353;1,647;11,56;66;11,56;1,36;0,44;1,64;6,16;1,615;0,05;0,875
09.01.2025 16:30;0,636;1,484;20,16;2,12;20,16;0,04;0,24;4,24;4,08;1,455;0,02;1,005
09.01.2025 16:45;10,921;1,479;16,84;12,4;16,84;0,12;0,2;3,88;6,24;1,45;0,03;1,015
09.01.2025 17:00;0;1,596;37,5563;0,36;36,32;0;0,4;7,36;2;1,565;0,065;0,895
09.01.2025 17:15;12,392;1,448;29,84;13,84;29,84;0,08;0,64;4,52;7,64;1,42;0;0,995
09.01.2025 17:30;1,718;1,362;29,52;3,08;29,52;0,16;0,88;5,12;3,84;1,335;0;1,11
09.01.2025 17:45;42,003;1,397;17;43,4;17;0,12;0,12;2,56;7,68;1,37;0;1,065
09.01.2025 18:00;11,447;1,433;15,04;12,88;15,04;0,08;0,28;2,48;8,52;1,405;0;1,02
09.01.2025 18:15;46,682;1,438;0,04;48,12;0,04;0,4;0;0,04;14,36;1,41;0,025;1,045
09.01.2025 18:30;1,014;1,306;37,2;2,32;37,2;0,12;1;5,96;1,8;1,28;0;1,195
09.01.2025 18:45;2,047;1,433;19,04;3,48;19,04;0,32;0,56;3,64;4,68;1,405;0,015;1,045
09.01.2025 19:00;11,757;1,443;17,36;13,2;17,36;0,16;0,24;3,32;6,88;1,415;0;1,01
09.01.2025 19:15;14,154;1,326;38,2;15,48;38,2;0,08;5,28;2,2;6,72;1,3;0;1,17
09.01.2025 19:30;19,478;1,403;1,68;20,88;1,68;0,32;0;0,48;12,48;1,375;0,03;1,09
09.01.2025 19:45;167,561;1,479;0;169,04;0;5,24;0;0;1,88;1,45;0,01;1
09.01.2025 20:00;6,518;1,362;18,36;7,88;18,36;0,52;0,56;3,4;4,76;1,335;0;1,12
09.01.2025 20:15;6,928;1,392;35,6;8,32;35,6;0,4;4,28;2,36;4;1,365;0,015;1,125
09.01.2025 20:30;31,501;1,459;1,68;32,96;1,68;1,16;0;0,48;6,88;1,43;0,01;1,025
09.01.2025 20:45;19,917;1,443;12,36;21,36;12,36;0,52;1,36;1,08;5,76;1,415;0,025;1,065
09.01.2025 21:00;51,862;1,418;0,96;53,28;0,96;9,72;0,2;0,2;2,12;1,39;0;1,08
09.01.2025 21:15;10,992;1,448;49,56;12,44;49,56;1,6;17,64;0,28;2,12;1,42;0,03;1,075
09.01.2025 21:30;34,247;1,433;3,92;35,68;3,92;4,68;0,64;0,16;3,6;1,405;0;1,07
09.01.2025 21:45;17,317;1,443;10,72;18,76;10,72;3,64;1,48;0,48;2,88;1,415;0,015;1,075
09.01.2025 22:00;72,526;1,474;6,36;74;6,36;17,84;1,2;0;0;1,445;0;1,04
09.01.2025 22:15;19,362;1,678;49,6;21,04;49,6;0,52;19;0,32;4,28;1,645;0;0,865
09.01.2025 22:30;9,008;1,632;20,68;10,64;20,68;0,28;0,92;2,96;5,28;1,6;0;0,905
09.01.2025 22:45;49,57;1,55;2,64;51,12;2,64;1,28;0;0,6;8,72;1,52;0;0,975
09.01.2025 23:00;14,72;1,52;6,24;16,24;6,24;0,48;0,08;1,56;9,2;1,49;0;0,985
09.01.2025 23:15;20,342;1,418;9,6;21,76;9,6;0,36;0,76;1,36;5,84;1,39;0;1,055
09.01.2025 23:30;28,918;1,362;4,24;30,28;4,24;0,44;0;1,04;7,32;1,335;0;1,135
09.01.2025 23:45;22,371;1,469;51;23,84;51;3,64;8,68;1,52;1,68;1,44;0,03;1,045
10.01.2025 00:00;27,317;1,443;4,52;28,76;4,52;1;0;1,08;6,84;1,415;0,02;1,05
10.01.2025 00:15;1,867;1,454;58,8;3,32;58,8;0,28;11,52;1,48;3,12;1,425;0;1,04
10.01.2025 00:30;17,117;1,443;4,24;18,56;4,24;1,28;0;1,4;6,2;1,415;0,015;1,055
10.01.2025 00:45;16,593;1,367;10,76;17,96;10,76;0,56;0,12;2,44;5,48;1,34;0;1,135
10.01.2025 01:00;40,741;1,459;0,28;42,2;0,28;1,44;0;0,12;7,84;1,43;0,025;1,05
10.01.2025 01:15;7,752;1,448;26,32;9,2;26,32;0,2;1,84;3,04;4,04;1,42;0,035;1,055
10.01.2025 01:30;22,442;1,438;0,04;23,88;0,04;0,36;0;0,04;10,72;1,41;0,015;1,045
10.01.2025 01:45;27,748;1,372;1,6;29,12;1,6;0,44;0;0,56;13,52;1,345;0;1,12
10.01.2025 02:00;40,172;1,428;0;41,6;0;0,48;0;0;14,12;1,4;0;1,05
10.01.2025 02:15;27,787;1,454;7,84;29,24;7,84;0,64;0,32;1,32;6,56;1,425;0;1,015
10.01.2025 02:30;50,072;1,448;0;51,52;0;1,2;0;0;10,88;1,42;0,02;1,06
10.01.2025 02:45;35,205;1,515;7,6;36,72;7,6;0,64;0;1,48;8,64;1,485;0;0,955
10.01.2025 03:00;0;1,535;100,3751;0,36;99,2;0;19,56;0,68;0,08;1,505;0,025;0,985
10.01.2025 03:15;23,027;1,413;8,68;24,44;8,68;1,04;0,12;2,24;4,64;1,385;0;1,08
10.01.2025 03:30;43,322;1,438;0;44,76;0;1,4;0;0;8,52;1,41;0;1,045
10.01.2025 03:45;28,671;1,489;0;30,16;0;0,48;0;0;10,12;1,46;0;0,975
10.01.2025 04:00;44,508;1,372;0;45,88;0;1,48;0;0;6,52;1,345;0;1,125
10.01.2025 04:15;0;1,499;138,9394;0,36;137,8;0,04;37,48;0,28;0;1,47;0;0,995
10.01.2025 04:30;16,587;1,413;6,56;18;6,56;0,48;0,32;1,52;6,48;1,385;0;1,075
10.01.2025 04:45;7,387;1,413;17,72;8,8;17,72;0,08;0,48;3,08;4,72;1,385;0;1,07
10.01.2025 05:00;22,421;1,459;1,56;23,88;1,56;0,28;0;0,68;8,28;1,43;0;1,02
10.01.2025 05:15;38,051;1,469;4,56;39,52;4,56;0,16;0;1,32;10,52;1,44;0,015;1,01
10.01.2025 05:30;7,277;1,443;8,04;8,72;8,04;0,16;0,24;1,88;5,8;1,415;0,01;1,02
10.01.2025 05:45;8,967;1,433;15,72;10,4;15,72;0,08;0,2;3;10,48;1,405;0,035;1,055
10.01.2025 06:00;22,708;1,372;14,64;24,08;14,64;0,12;0;8;11,28;1,345;0,02;1,11
10.01.2025 06:15;58,558;1,403;39,24;59,96;39,24;0,8;6,32;0,76;4,44;1,375;0,01;1,1
10.01.2025 06:30;8,176;1,464;10,96;9,64;10,96;0,32;0,04;2,8;9,04;1,435;0;1
10.01.2025 06:45;1,593;1,367;35,88;2,96;35,88;0,04;1,8;3,76;3,4;1,34;0;1,12
10.01.2025 07:00;0;1,53;227,93;0;226,4;0;48,44;0,04;0;1,5;0,015;0,99
10.01.2025 07:15;25,432;1,408;29;26,84;29;0,04;0,16;8,24;8,48;1,38;0;1,045
10.01.2025 07:30;4,003;1,357;18,04;5,36;18,04;0;0;7,28;13,16;1,33;0;1,105
10.01.2025 07:45;10,507;1,413;34,4;11,92;34,4;0;1,12;7,44;8,68;1,385;0;1,04
10.01.2025 08:00;1,473;1,367;53,56;2,84;53,56;0,12;4,84;4,68;1;1,34;0;1,14
10.01.2025 08:15;192,07;1,53;0;193,6;0;6,72;0;0;3,44;1,5;0,02;1,005
10.01.2025 08:30;7,056;1,464;11,8;8,52;11,8;0,64;0,44;2,48;5,8;1,435;0,005;1,005
10.01.2025 08:45;8,634;1,326;14,72;9,96;14,72;0,24;0,32;3,08;5;1,3;0;1,185
10.01.2025 09:00;21,867;1,413;2;23,28;2;0,8;0;0,72;7,16;1,385;0;1,085
10.01.2025 09:15;13,597;1,443;25,2;15,04;25,2;2,28;6,04;0,44;3,32;1,415;0,02;1,075
10.01.2025 09:30;22,747;1,454;3,24;24,2;3,24;3,64;0,2;0,52;4,52;1,425;0;1,03
10.01.2025 09:45;21,343;1,377;8;22,72;8;0,48;0,36;1,52;6,2;1,35;0;1,14
10.01.2025 10:00;35,812;1,428;12,64;37,24;12,64;5,52;0,8;1,92;3,12;1,4;0;1,06
10.01.2025 10:15;36,791;1,489;72,48;38,28;72,48;6,2;16,24;0,44;1,28;1,46;0;1
10.01.2025 10:30;51,027;1,454;4,56;52,48;4,56;8,6;0;0,92;3,8;1,425;0;1,015
10.01.2025 10:45;2,741;1,459;32,36;4,2;32,36;0,6;5,56;1,88;3,6;1,43;0,035;1,06
10.01.2025 11:00;18,341;1,459;21,28;19,8;21,28;1,36;2,72;1,32;3,8;1,43;0,04;1,06
10.01.2025 11:15;4,941;1,459;30,44;6,4;30,44;0,56;9,68;0,96;5,12;1,43;0,03;1,045
10.01.2025 11:30;30,562;1,438;2,6;32;2,6;0,16;0,04;0,92;12,48;1,41;0,02;1,03
10.01.2025 11:45;7,617;1,423;7,88;9,04;7,88;0,12;0,32;1,44;6,68;1,395;0,015;1,045
10.01.2025 12:00;23,126;1,474;7,08;24,6;7,08;1;0;1,52;6,28;1,445;0,035;1,015
10.01.2025 12:15;32,781;1,459;23,64;34,24;23,64;0,96;2,28;2,24;4,96;1,43;0,03;1,03
10.01.2025 12:30;54,081;1,479;0,4;55,56;0,4;0,76;0;0,2;8,84;1,45;0,02;1,005
10.01.2025 12:45;15,421;1,459;5,84;16,88;5,84;0,32;0,04;1,88;8,12;1,43;0,035;1,03
10.01.2025 13:00;38,512;1,448;0;39,96;0;0,68;0;0;11,36;1,42;0,03;1,05
10.01.2025 13:15;2,458;1,622;48,52;4,08;48,52;0,08;6,12;2,64;4,48;1,59;0;0,865
10.01.2025 13:30;22,816;1,505;0,6;24,32;0,6;0,28;0;0,28;15,04;1,475;0;1,005
10.01.2025 13:45;2,016;1,505;17;3,52;17;0,16;0;3,88;5;1,475;0;0,99
10.01.2025 14:00;61,724;1,316;0,32;63,04;0,32;0,28;0;0,12;13,64;1,29;0;1,185
10.01.2025 14:15;8,169;1,311;23,16;9,48;23,16;0,2;0,8;3,04;7,52;1,285;0;1,205
10.01.2025 14:30;4,694;1,306;23,28;6;23,28;0,04;1,16;3,32;4,4;1,28;0;1,2
10.01.2025 14:45;0;1,306;41,0256;0,96;40,68;0,08;2,44;4,8;1,96;1,28;0;1,2
10.01.2025 15:00;9,494;1,306;11,4;10,8;11,4;0,12;0,28;2,32;10,2;1,28;0;1,195
10.01.2025 15:15;26,62;1,301;10,52;27,92;10,52;0,08;0,32;1,96;12,04;1,275;0;1,195
10.01.2025 15:30;1,152;1,448;31,56;2,6;31,56;0,08;1,84;3,72;3,76;1,42;0;1,025
10.01.2025 15:45;2,918;1,403;42,48;4,32;42,48;0,16;2,56;4,92;1,84;1,375;0;1,085
10.01.2025 16:00;9,82;1,301;22,52;11,12;22,52;0,2;1,08;2,96;6,64;1,275;0;1,195
10.01.2025 16:15;50,897;1,423;7,96;52,32;7,96;0,2;0;2,16;8,24;1,395;0;1,045
10.01.2025 16:30;1,569;1,311;44,92;2,88;44,92;0,04;2,28;6,16;3,28;1,285;0;1,19
10.01.2025 16:45;25,049;1,311;41,2;26,36;41,2;0,08;5,24;1,32;7,68;1,285;0;1,195
10.01.2025 17:00;1,66;1,301;28,2;2,96;28,2;0,04;0,64;5,8;4,92;1,275;0;1,195
10.01.2025 17:15;77,569;1,311;2,16;78,88;2,16;0,16;0;1,16;10,36;1,285;0;1,185
10.01.2025 17:30;16,358;1,362;19,84;17,72;19,84;0,32;0,44;3,88;8,72;1,335;0;1,115
10.01.2025 17:45;165,206;1,474;0,08;166,68;0,08;4,52;0;0,08;1,96;1,445;0;1,01
10.01.2025 18:00;20,625;1,775;7,2;22,4;7,2;0,16;0,08;2,48;11,64;1,74;0;0,73
10.01.2025 18:15;32,681;1,76;2,56;34,44;2,56;0,28;0;0,88;12,56;1,725;0;0,785
10.01.2025 18:30;3,694;1,586;15,32;5,28;15,32;0,28;0,08;3,52;6,56;1,555;0;0,945
10.01.2025 18:45;7,447;1,433;9,52;8,88;9,52;0,32;0;2,28;7,04;1,405;0;1,055
10.01.2025 19:00;13,74;1,301;16;15,04;16;0,32;0,68;2,32;5,24;1,275;0;1,21
10.01.2025 19:15;2,087;1,433;45,16;3,52;45,16;0,04;6,56;3,04;2,92;1,405;0;1,04
10.01.2025 19:30;10,832;1,408;4,04;12,24;4,04;0,2;0;1,04;7,48;1,38;0;1,06
10.01.2025 19:45;9,434;1,326;20,84;10,76;20,84;0,6;3,12;1;5,84;1,3;0;1,175
10.01.2025 20:00;27,692;1,428;1,28;29,12;1,28;0,44;0;0,28;7,52;1,4;0,02;1,06
10.01.2025 20:15;11,842;1,438;56,4;13,28;56,4;0,72;11,6;1,84;2,84;1,41;0,035;1,085
10.01.2025 20:30;22,974;1,306;15,92;24,28;15,92;1,88;1,12;2,44;4,52;1,28;0;1,22
10.01.2025 20:45;33,313;1,367;22,8;34,68;22,8;5,4;3,92;0,56;3,08;1,34;0;1,145
10.01.2025 21:00;39,908;1,372;7,24;41,28;7,24;5,36;1,48;0,68;4,6;1,345;0;1,145
10.01.2025 21:15;15,218;1,382;73,16;16,6;73,16;1,36;30,64;0,04;2,64;1,355;0;1,145
10.01.2025 21:30;45,068;1,372;5,84;46,44;5,84;5,8;1,08;0,24;2,96;1,345;0;1,155
10.01.2025 21:45;36,587;1,454;15,84;38,04;15,84;3,64;6,32;0,2;3,72;1,425;0,025;1,065
10.01.2025 22:00;56,199;1,321;3,56;57,52;3,56;8,24;0,52;0,2;3,88;1,295;0;1,21
10.01.2025 22:15;3,572;1,428;76,44;5;76,44;0,68;19,48;1,92;1,76;1,4;0,02;1,09
10.01.2025 22:30;4,387;1,454;21,12;5,84;21,12;0,12;0,84;3,72;4,04;1,425;0,005;1,015
10.01.2025 22:45;21,688;1,392;10,16;23,08;10,16;0,92;0,04;2,08;5,56;1,365;0;1,09
10.01.2025 23:00;42,569;1,311;17,92;43,88;17,92;4;1,12;2,12;2,04;1,285;0;1,205
10.01.2025 23:15;3,538;1,382;24,48;4,92;24,48;0,36;1,12;3,92;4,12;1,355;0;1,1
10.01.2025 23:30;40,918;1,403;6,76;42,32;6,76;1,56;0,04;1,52;6,12;1,375;0;1,075
10.01.2025 23:45;13,952;1,408;22,72;15,36;22,72;0,28;4,36;0,96;5,76;1,38;0;1,075
11.01.2025 00:00;41,054;1,306;4,04;42,36;4,04;2,88;0;0,92;5,4;1,28;0;1,215
11.01.2025 00:15;10,912;1,408;29,48;12,32;29,48;1,2;3,36;2,72;3,32;1,38;0;1,08
11.01.2025 00:30;6,262;1,418;9,92;7,68;9,92;0,64;0,04;2,2;5,6;1,39;0;1,055
11.01.2025 00:45;23,134;1,306;30,72;24,44;30,72;0,64;4,68;0,8;4,68;1,28;0;1,215
11.01.2025 01:00;29,742;1,418;1,64;31,16;1,64;0,96;0;0,44;6,92;1,39;0;1,055
11.01.2025 01:15;6,832;1,408;56,76;8,24;56,76;0,28;9,76;0,88;3,24;1,38;0;1,08
11.01.2025 01:30;19,14;1,301;2,52;20,44;2,52;0,44;0;1,08;7,92;1,275;0;1,21
11.01.2025 01:45;0;1,408;28,2076;0,56;27,36;0,08;0,36;5,6;2,4;1,38;0;1,075
11.01.2025 02:00;33,1;1,301;4,48;34,4;4,48;1,04;0,12;0,88;6,36;1,275;0;1,205
11.01.2025 02:15;8,318;1,403;41,52;9,72;41,52;0,2;4,36;3,2;2,92;1,375;0;1,08
11.01.2025 02:30;18,501;1,459;19,2;19,96;19,2;1,2;1,88;1,6;4,64;1,43;0,015;1,02
11.01.2025 02:45;1,14;1,301;19,16;2,44;19,16;0,24;1;3,16;4,56;1,275;0;1,225
11.01.2025 03:00;5,377;1,423;25,24;6,8;25,24;0,08;2,28;2,48;4,6;1,395;0;1,05
11.01.2025 03:15;0;1,367;73,7668;0,4;72,8;0;11,08;2,36;1,04;1,34;0;1,145
11.01.2025 03:30;13,523;1,357;2,28;14,88;2,28;0,4;0;0,76;7,36;1,33;0;1,145
11.01.2025 03:45;2,26;1,301;14,88;3,56;14,88;0,48;0,08;3,84;4,64;1,275;0;1,22
11.01.2025 04:00;192,403;1,397;0,08;193,8;0,08;34,56;0;0,04;0;1,37;0;1,12
11.01.2025 04:15;16,393;1,367;13,04;17,76;13,04;1,16;0,52;1,8;5,64;1,34;0;1,145
11.01.2025 04:30;1,082;1,438;13,48;2,52;13,48;0,24;0;3,8;4,44;1,41;0;1,03
11.01.2025 04:45;6,654;1,306;12,56;7,96;12,56;0,28;0,16;2,72;5,56;1,28;0;1,215
11.01.2025 05:00;3,987;1,454;13,48;5,44;13,48;0,32;0,08;3,32;5;1,425;0,01;1,025
11.01.2025 05:15;10,233;1,367;14,68;11,6;14,68;0,36;0,28;3,2;5,04;1,34;0;1,12
11.01.2025 05:30;5,734;1,346;21,6;7,08;21,6;0,12;2,08;2,68;4,44;1,32;0;1,15
11.01.2025 05:45;9,017;1,423;16;10,44;16;0,2;0,8;2,84;4,84;1,395;0;1,06
11.01.2025 06:00;2,86;1,301;28;4,16;28;0,12;2,2;3,36;4,2;1,275;0;1,205
11.01.2025 06:15;42,952;1,408;28,32;44,36;28,32;0,12;2,96;1,96;7;1,38;0;1,06
11.01.2025 06:30;1,03;1,29;14,84;2,32;14,84;0,2;0,12;3,64;7,28;1,265;0;1,2
11.01.2025 06:45;1,58;1,301;33,52;2,88;33,52;0,08;2,48;4;3,64;1,275;0;1,2
11.01.2025 07:00;19,025;1,295;16,6;20,32;16,6;0,44;0,56;2,68;6,92;1,27;0;1,205
11.01.2025 07:15;43,897;1,423;15,64;45,32;15,64;0,4;1,04;2,52;8,2;1,395;0;1,04
11.01.2025 07:30;171,111;1,489;0;172,6;0;5,4;0;0;1,92;1,46;0;0,995
11.01.2025 07:45;1,985;1,775;11,04;3,76;11,04;0,2;0,04;3,36;5,88;1,74;0;0,76
11.01.2025 08:00;2,017;1,703;23,04;3,72;23,04;0,08;0,88;4,12;6,84;1,67;0;0,845
11.01.2025 08:15;50,707;1,413;1,32;52,12;1,32;0,08;0;0,4;11,76;1,385;0;1,11
11.01.2025 08:30;1,772;1,428;22,68;3,2;22,68;0,16;0,44;4,6;4,96;1,4;0;1,09
11.01.2025 08:45;4,34;1,301;12,32;5,64;12,32;0,08;0,04;2,76;5,52;1,275;0;1,19
11.01.2025 09:00;4,373;1,387;22,6;5,76;22,6;0,04;0,48;6,8;6,96;1,36;0;1,075
11.01.2025 09:15;0;1,301;43,6605;1,04;43,4;0;4,8;4,12;2,32;1,275;0;1,205
11.01.2025 09:30;13,718;1,362;0,56;15,08;0,56;0,24;0;0,28;10,4;1,335;0;1,115
11.01.2025 09:45;3,249;1,352;27,92;4,6;27,92;0;0,68;7,04;6,68;1,325;0;1,125
11.01.2025 10:00;14,958;1,362;15,68;16,32;15,68;0,16;0,16;3,84;8,36;1,335;0;1,115
11.01.2025 10:15;7,473;1,367;26,6;8,84;26,6;0,04;2;3,2;4,88;1,34;0;1,115
11.01.2025 10:30;11,609;1,352;1,68;12,96;1,68;0,16;0;1;11,64;1,325;0;1,12
11.01.2025 10:45;25,038;1,362;2,84;26,4;2,84;0,08;0;0,64;13,8;1,335;0;1,115
11.01.2025 11:00;32,078;1,362;1,16;33,44;1,16;0,24;0;0,4;16,44;1,335;0;1,12
11.01.2025 11:15;0;1,362;32,4817;1,16;32,28;0,08;2,4;3,88;4,16;1,335;0;1,12
11.01.2025 11:30;28,188;1,372;15,4;29,56;15,4;0,04;1,36;3,16;13,28;1,345;0;1,105
11.01.2025 11:45;6,883;1,357;13,92;8,24;13,92;0,24;0,12;3,48;8,12;1,33;0;1,115
11.01.2025 12:00;7,918;1,362;12,92;9,28;12,92;0,2;0,2;2,68;8,44;1,335;0;1,115
11.01.2025 12:15;6,713;1,367;46,16;8,08;46,16;0;7;2,16;7,44;1,34;0;1,115
11.01.2025 12:30;9,398;1,362;9,64;10,76;9,64;0,12;0,12;3,64;14,52;1,335;0;1,105
11.01.2025 12:45;33,397;1,443;3,6;34,84;3,6;0,04;0;1,08;17,48;1,415;0;0,99
11.01.2025 13:00;145,453;1,387;0;146,84;0;3,36;0;0;3,84;1,36;0;1,095
11.01.2025 13:15;0;1,474;63,1939;0,6;62,32;0;6,76;4,08;0,84;1,445;0;0,965
11.01.2025 13:30;11,398;1,403;31,56;12,8;31,56;0,08;3,56;2,44;8,36;1,375;0;1,055
11.01.2025 13:45;12,568;1,392;10,08;13,96;10,08;0,04;0,12;2,44;10,36;1,365;0;1,055
11.01.2025 14:00;15,712;1,448;3,72;17,16;3,72;0,08;0;1,36;9,32;1,42;0;1
11.01.2025 14:15;24,157;1,443;14,12;25,6;14,12;0,04;0,2;2,44;10,64;1,415;0,015;1,015
11.01.2025 14:30;12,683;1,397;6,56;14,08;6,56;0,08;0,12;2,12;10,52;1,37;0;1,055
11.01.2025 14:45;3,609;1,352;29,4;4,96;29,4;0,16;0,64;4,84;4,88;1,325;0;1,135
11.01.2025 15:00;6,787;1,454;16,68;8,24;16,68;0,28;0,28;3,6;4,2;1,425;0;0,995
11.01.2025 15:15;15,413;1,387;19,8;16,8;19,8;0,44;0,44;3,68;7,4;1,36;0;1,09
11.01.2025 15:30;11,397;1,443;16,32;12,84;16,32;0,16;0,16;3,64;7,36;1,415;0,005;1,005
11.01.2025 15:45;3,452;1,428;26,04;4,88;26,04;0,2;0,88;4,12;5,16;1,4;0,035;1,06
11.01.2025 16:00;20,38;1,301;14,36;21,68;14,36;0,2;0,12;3,08;9,88;1,275;0;1,19
11.01.2025 16:15;47,772;1,428;11,04;49,2;11,04;0,4;0,36;1,88;7,44;1,4;0;1,035
11.01.2025 16:30;9,643;1,357;9;11;9;0;0;2;5,88;1,33;0;1,115
11.01.2025 16:45;190,441;1,479;0;191,92;0;7,12;0;0;0,64;1,45;0,03;1,03
11.01.2025 17:00;10,637;1,443;18,6;12,08;18,6;0,08;0,28;4,56;8,76;1,415;0;1
11.01.2025 17:15;53,299;1,821;11,88;55,12;11,88;0,32;0,08;5,08;9,16;1,785;0;0,7
11.01.2025 17:30;2,82;1,78;18,8;4,6;18,8;0;0,12;9,88;9,92;1,745;0,04;0,835
11.01.2025 17:45;12,576;1,744;1,76;14,32;1,76;0,12;0;1,24;14,96;1,71;0;0,825
11.01.2025 18:00;15,806;1,474;4;17,28;4;0;0;3,44;18,64;1,445;0;1,03
11.01.2025 18:15;21,283;1,397;4,4;22,68;4,4;0,04;0;1,08;9,44;1,37;0;1,055
11.01.2025 18:30;7,967;1,433;12,08;9,4;12,08;0;0,12;3,72;13,72;1,405;0,03;1,04
11.01.2025 18:45;7,043;1,357;6,96;8,4;6,96;0,08;0,04;1,96;9,56;1,33;0;1,11
11.01.2025 19:00;16,122;1,438;4,12;17,56;4,12;0,04;0;3,28;17,32;1,41;0;1,005
11.01.2025 19:15;3,247;1,433;29,12;4,68;29,12;0,04;0,12;8,32;9,16;1,405;0,02;1,035
11.01.2025 19:30;12,483;1,357;7,92;13,84;7,92;0,32;0,12;2,04;8,48;1,33;0;1,12
11.01.2025 19:45;9,037;1,443;4,92;10,48;4,92;0,48;0,12;0,92;9,56;1,415;0,02;1,03
11.01.2025 20:00;22,924;1,316;19,32;24,24;19,32;0,16;1,56;2,36;8,64;1,29;0;1,185
11.01.2025 20:15;13,808;1,392;28,6;15,2;28,6;0,24;2,56;2,16;6,8;1,365;0,005;1,085
11.01.2025 20:30;14,483;1,397;4,12;15,88;4,12;0,16;0;1,12;8,6;1,37;0,025;1,12
11.01.2025 20:45;11,622;1,418;12,92;13,04;12,92;0,6;0,48;2;7,44;1,39;0,015;1,06
11.01.2025 21:00;33,873;1,367;9,32;35,24;9,32;1,32;0,56;1,24;6,56;1,34;0;1,125
11.01.2025 21:15;19,687;1,433;42,36;21,12;42,36;0,48;6,84;1,28;3,2;1,405;0,03;1,07
11.01.2025 21:30;12,202;1,438;7,32;13,64;7,32;0,4;0,04;1,8;7,08;1,41;0,025;1,045
11.01.2025 21:45;8,3;1,301;21,28;9,6;21,28;0,16;0,56;3,56;4,92;1,275;0;1,205
11.01.2025 22:00;8,558;1,362;7;9,92;7;0,28;0,04;1,84;7,04;1,335;0;1,135
11.01.2025 22:15;23,873;1,367;41,04;25,24;41,04;0,92;7,36;0,92;4,96;1,34;0;1,13
11.01.2025 22:30;8,873;1,367;17,48;10,24;17,48;0,48;1,32;2,12;5,48;1,34;0;1,14
11.01.2025 22:45;4,197;1,443;35,32;5,64;35,32;0,2;4,76;2,32;3,64;1,415;0,025;1,055
11.01.2025 23:00;20,734;1,306;10,44;22,04;10,44;0,52;0,32;1,92;5,84;1,28;0;1,22
